Call ID,CallTimestamp,CallDuration,Call Type,EmployeeID,WaitTime,CallAbandoned
51989,5/3/2021 9:12,742,3,H438047,0,0
51990,6/7/2021 8:49,357,3,K915074,12,0
51991,6/9/2021 10:56,368,2,T387561,7,0
51992,6/23/2021 11:22,586,2,T659609,0,0
51993,6/24/2021 14:50,1133,3,O362956,0,0
51994,5/26/2021 14:39,1084,3,T387561,0,0
51995,6/19/2021 10:52,362,2,A475155,0,0
51996,6/4/2021 14:52,716,2,Y193775,0,0
51997,5/14/2021 8:18,649,3,J549755,0,0
51998,6/20/2021 13:35,321,2,Y193775,6,0
51999,5/27/2021 9:06,149,2,X991580,0,0
52000,5/9/2021 8:51,1176,1,I543040,0,0
52001,5/25/2021 11:38,82,3,M794992,16,0
52002,5/20/2021 9:49,834,3,T398672,25,0
52003,5/19/2021 11:37,789,2,J419954,25,0
52004,6/7/2021 15:16,847,2,S564705,3,0
52005,6/11/2021 8:19,200,2,M794992,2,0
52006,5/19/2021 14:28,460,3,M794992,25,0
52007,5/28/2021 13:53,870,3,X110622,27,0
52008,6/25/2021 14:13,1381,2,P203824,187,0
52009,5/26/2021 15:42,278,3,N620104,157,0
52010,6/18/2021 9:25,249,3,P203824,0,0
52011,5/6/2021 10:57,485,3,K418200,105,1
52012,6/24/2021 15:05,468,3,I281837,0,0
52013,5/23/2021 12:23,124,3,Q921541,0,0
52014,6/30/2021 10:46,665,3,B651033,0,0
52015,6/30/2021 11:34,1440,3,L736768,0,0
52016,6/19/2021 11:09,480,3,I992869,0,0
52017,6/28/2021 8:45,809,3,S274120,8,0
52018,6/23/2021 9:48,480,3,L736768,25,0
52019,5/23/2021 8:06,722,2,E243130,146,0
52020,6/26/2021 10:14,1442,2,M163408,0,0
52021,6/8/2021 11:11,837,3,N620104,19,0
52022,6/21/2021 13:04,1273,3,M855788,13,0
52023,6/18/2021 8:02,1150,2,G727038,0,0
52024,5/4/2021 11:41,677,3,S564705,21,0
52025,6/30/2021 14:37,1214,1,K418200,9,0
52026,6/2/2021 9:12,137,3,V228277,0,0
52027,6/3/2021 11:39,860,2,P286634,8,0
52028,5/12/2021 16:00,1086,2,F533051,26,0
52029,5/20/2021 15:37,1274,3,K399501,16,0
52030,5/14/2021 15:52,1018,2,J173690,0,1
52031,6/30/2021 10:42,627,2,U641256,0,0
52032,6/15/2021 10:04,1123,2,K273930,19,0
52033,6/14/2021 15:05,807,3,L736768,0,0
52034,6/24/2021 15:56,229,3,S704443,14,0
52035,5/19/2021 8:46,660,3,T387561,0,0
52036,6/26/2021 10:24,425,3,E988252,16,0
52037,6/3/2021 15:44,1365,2,I281837,27,0
52038,6/14/2021 10:09,1478,2,E243130,0,0
52039,5/22/2021 15:45,1237,3,F542348,4,0
52040,6/6/2021 14:49,1078,3,K399501,108,0
52041,5/18/2021 8:34,917,3,K418200,0,0
52042,6/14/2021 13:07,936,2,B651033,0,0
52043,6/22/2021 15:06,1058,3,V732706,63,0
52044,6/25/2021 8:08,535,1,N470942,140,0
52045,5/17/2021 9:45,792,3,E988252,24,0
52046,6/2/2021 11:35,784,2,T659609,21,0
52047,5/29/2021 14:28,1037,1,C206355,8,0
52048,6/24/2021 14:53,1443,2,Y193775,11,0
52049,5/2/2021 10:21,1068,3,H438047,0,0
52050,6/22/2021 9:57,603,2,Q921541,26,0
52051,6/19/2021 9:26,112,3,P203824,133,0
52052,5/25/2021 13:29,448,3,C319958,27,0
52053,5/7/2021 14:42,1320,2,U194381,10,0
52054,5/12/2021 10:10,934,1,V228277,288,0
52055,5/29/2021 16:00,579,1,Y193775,14,0
52056,6/28/2021 8:33,250,3,J192194,0,0
52057,5/28/2021 15:00,1492,3,M855788,30,0
52058,6/9/2021 9:32,299,3,K915074,11,0
52059,5/3/2021 11:54,1202,3,T387561,0,0
52060,5/18/2021 10:51,1428,1,A475155,0,0
52061,5/8/2021 14:45,770,2,V732706,26,0
52062,6/27/2021 10:19,184,2,X409223,0,0
52063,5/1/2021 9:47,456,3,F533051,0,0
52064,6/16/2021 14:57,11,3,J419954,0,0
52065,5/13/2021 13:11,1055,2,O856292,0,0
52066,5/6/2021 12:57,733,1,J632516,0,0
52067,5/27/2021 13:30,846,2,T659609,0,0
52068,6/25/2021 9:44,881,3,G586239,5,0
52069,5/9/2021 10:29,42,3,B971624,0,0
52070,6/29/2021 11:46,377,3,G727038,0,0
52071,6/24/2021 13:27,777,2,X110622,26,0
52072,5/25/2021 15:00,377,1,T398672,21,0
52073,6/25/2021 11:13,815,2,U559430,0,0
52074,5/19/2021 14:48,458,2,E243130,0,1
52075,6/4/2021 8:32,1271,3,D774655,124,0
52076,5/27/2021 12:26,484,3,E988252,0,0
52077,6/17/2021 12:30,101,2,J173690,0,0
52078,5/25/2021 14:22,262,1,T387561,0,0
52079,6/13/2021 10:37,645,3,E988252,0,0
52080,5/12/2021 12:59,108,2,E988252,0,1
52081,6/17/2021 9:30,900,2,J192194,0,0
52082,6/2/2021 13:26,623,3,U559430,242,0
52083,6/2/2021 11:13,701,3,G586239,16,0
52084,5/26/2021 8:37,53,1,V228277,20,0
52085,5/3/2021 15:42,641,3,F542348,0,0
52086,6/12/2021 15:50,1435,1,K399501,45,0
52087,5/24/2021 13:18,758,2,Y193775,26,0
52088,5/9/2021 10:58,507,3,I281837,7,0
52089,6/28/2021 15:03,357,1,E243130,9,0
52090,6/28/2021 12:06,742,3,B651033,25,1
52091,5/2/2021 11:59,1149,3,P286634,0,1
52092,5/6/2021 11:36,802,1,X825147,0,1
52093,6/21/2021 15:35,374,2,K399501,0,0
52094,5/30/2021 9:27,221,2,K915074,105,0
52095,5/20/2021 12:11,1113,3,K273930,0,0
52096,5/20/2021 13:24,618,3,E243130,0,0
52097,6/26/2021 14:05,970,3,E988252,0,0
52098,6/20/2021 12:17,839,3,F542348,0,0
52099,6/1/2021 11:51,221,1,J192194,0,0
52100,5/13/2021 13:19,844,1,X110622,0,0
52101,5/12/2021 13:04,480,3,N119221,8,0
52102,5/13/2021 14:24,1183,2,V126561,0,0
52103,5/18/2021 11:13,1475,1,D411745,0,0
52104,5/1/2021 13:00,649,3,V126561,7,0
52105,5/3/2021 14:21,216,3,N119221,0,0
52106,6/4/2021 10:58,1185,1,T398672,137,0
52107,5/28/2021 8:41,1464,1,E988252,293,0
52108,5/17/2021 13:53,530,3,M163408,25,0
52109,5/9/2021 14:00,1009,1,J632516,14,0
52110,5/25/2021 9:55,483,2,H438047,6,0
52111,6/29/2021 16:00,1120,3,V228277,0,0
52112,6/15/2021 13:00,1213,2,E988252,50,0
52113,6/26/2021 9:57,238,2,E243130,0,0
52114,5/30/2021 15:15,1338,2,X409223,0,1
52115,5/15/2021 12:49,1310,3,B971624,254,0
52116,6/13/2021 11:43,1234,2,V828034,0,0
52117,6/22/2021 9:48,170,3,X110622,4,0
52118,6/22/2021 10:35,1025,2,C319958,0,0
52119,5/1/2021 12:13,1203,3,S564705,12,0
52120,6/26/2021 13:44,205,3,M794992,23,0
52121,5/18/2021 11:34,8,1,J419954,150,1
52122,5/28/2021 10:47,218,3,E778362,13,0
52123,5/15/2021 12:53,1069,3,N119221,0,0
52124,6/28/2021 13:25,67,3,X825147,16,0
52125,6/21/2021 14:11,1285,2,J192194,35,0
52126,5/30/2021 15:28,739,3,X110622,0,0
52127,5/23/2021 15:01,352,1,J419954,28,0
52128,6/3/2021 12:09,944,1,E243130,4,0
52129,6/9/2021 11:23,1146,2,K399501,29,0
52130,5/14/2021 10:23,901,2,K669566,26,0
52131,5/23/2021 10:27,812,3,X110622,0,0
52132,5/23/2021 15:34,573,2,N772493,18,0
52133,5/9/2021 9:30,979,2,I543040,19,0
52134,5/2/2021 8:05,620,2,F542348,116,0
52135,5/25/2021 11:03,21,3,L736768,0,0
52136,5/22/2021 10:37,1075,2,N620104,0,1
52137,6/24/2021 13:34,144,3,N620104,0,0
52138,6/6/2021 12:06,693,2,O856292,0,0
52139,6/29/2021 8:27,1102,3,J419954,0,0
52140,6/1/2021 10:49,10,1,E243130,0,0
52141,5/18/2021 8:16,206,2,E988252,0,1
52142,5/17/2021 15:38,1009,1,A475155,29,0
52143,6/10/2021 8:50,41,2,I281837,67,0
52144,5/28/2021 8:30,30,2,I992869,25,0
52145,6/11/2021 9:38,563,3,T659609,201,0
52146,6/10/2021 10:09,1291,3,L736768,19,0
52147,6/13/2021 15:48,1493,3,E137708,0,0
52148,5/28/2021 15:42,1320,3,B861430,0,0
52149,6/16/2021 12:55,711,3,U559430,45,0
52150,6/14/2021 11:36,73,3,U641256,210,0
52151,6/26/2021 10:01,974,2,U559430,8,0
52152,5/21/2021 12:18,534,3,J173690,11,0
52153,6/25/2021 11:57,1425,3,I543040,0,1
52154,5/22/2021 15:11,64,3,S564705,1,0
52155,5/1/2021 14:16,909,2,N620104,4,0
52156,5/31/2021 13:51,1225,1,T659609,21,0
52157,6/11/2021 13:36,401,3,I281837,21,0
52158,5/14/2021 12:05,283,3,M163408,0,0
52159,6/24/2021 12:37,432,1,I992869,0,0
52160,5/24/2021 13:50,1354,3,G586239,6,0
52161,6/12/2021 8:05,1285,2,A475155,3,0
52162,5/24/2021 13:16,1186,2,J549755,0,0
52163,6/5/2021 14:46,807,3,J549755,18,0
52164,6/7/2021 14:32,669,2,T387561,8,1
52165,6/30/2021 14:14,816,3,B651033,10,0
52166,5/26/2021 12:38,1195,3,J632516,27,0
52167,5/2/2021 13:12,651,2,K222775,0,0
52168,5/18/2021 15:18,475,1,M855788,0,0
52169,5/24/2021 14:57,1375,3,X110622,186,0
52170,6/26/2021 8:21,193,2,K273930,8,0
52171,5/29/2021 12:34,689,2,E778362,13,0
52172,6/10/2021 9:46,1320,3,N470942,9,0
52173,6/5/2021 15:10,137,2,O362956,13,0
52174,5/18/2021 11:01,1063,1,U559430,24,0
52175,6/16/2021 12:27,55,3,J173690,2,0
52176,6/25/2021 10:58,881,2,J192194,244,1
52177,5/21/2021 11:09,1445,3,D411745,17,0
52178,6/26/2021 8:34,1420,3,E778362,94,0
52179,5/15/2021 10:18,102,1,M794992,75,0
52180,5/5/2021 15:50,511,3,G586239,25,0
52181,5/18/2021 11:02,1189,3,V828034,0,0
52182,5/2/2021 12:52,975,3,F533051,260,0
52183,6/19/2021 13:24,31,3,I992869,0,0
52184,5/3/2021 8:33,1213,2,M794992,0,0
52185,5/8/2021 13:22,515,3,N119221,63,0
52186,6/20/2021 11:04,1063,3,X110622,0,0
52187,6/19/2021 14:13,1344,3,D411745,0,0
52188,5/13/2021 8:19,513,3,V126561,0,0
52189,6/8/2021 12:52,790,3,J173690,0,0
52190,6/18/2021 14:08,331,3,O362956,3,0
52191,6/30/2021 14:53,238,3,J192194,18,1
52192,6/28/2021 12:13,266,3,Y193775,252,0
52193,6/23/2021 11:28,904,3,J192194,0,0
52194,5/2/2021 11:43,936,3,I992869,14,0
52195,5/30/2021 8:25,266,3,T664783,0,0
52196,5/3/2021 11:20,353,2,E988252,0,0
52197,6/18/2021 10:16,806,3,I281837,0,0
52198,6/14/2021 9:55,321,3,G586239,2,0
52199,5/14/2021 10:05,536,3,E137708,105,0
52200,6/8/2021 14:00,1151,2,J192194,28,0
52201,5/24/2021 9:34,133,3,V126561,0,0
52202,5/11/2021 9:20,1367,2,J192194,146,0
52203,6/29/2021 11:41,510,1,E778362,12,0
52204,5/1/2021 13:47,1272,3,N119221,95,0
52205,5/24/2021 10:02,1247,3,B861430,26,0
52206,6/22/2021 12:26,1197,2,F533051,0,0
52207,5/13/2021 10:54,613,1,K669566,77,0
52208,5/11/2021 8:35,695,3,S274120,26,0
52209,5/22/2021 15:23,466,2,O362956,0,0
52210,6/29/2021 12:04,704,1,B861430,11,0
52211,5/28/2021 12:13,1173,2,M855788,0,0
52212,5/16/2021 11:52,40,3,Q921541,0,0
52213,5/17/2021 9:19,1334,2,T664783,0,0
52214,6/13/2021 12:27,992,3,T664783,4,0
52215,5/29/2021 14:53,271,2,C206355,20,0
52216,5/24/2021 14:17,1339,3,N772493,26,0
52217,5/24/2021 12:13,393,2,C206355,145,0
52218,5/5/2021 11:28,1391,2,S274120,0,0
52219,5/8/2021 10:26,744,1,X825147,0,0
52220,5/17/2021 12:16,665,3,N470942,0,0
52221,5/15/2021 14:41,884,1,Q921541,0,0
52222,6/25/2021 12:19,535,3,E778362,4,0
52223,5/29/2021 12:03,1226,3,B861430,8,0
52224,6/11/2021 8:58,489,3,C319958,0,0
52225,5/25/2021 15:31,1471,2,A166733,5,0
52226,6/29/2021 9:22,1485,2,P203824,6,0
52227,6/12/2021 11:48,344,2,S564705,9,0
52228,6/23/2021 12:26,1321,3,J632516,30,0
52229,5/9/2021 14:14,533,2,N620104,3,1
52230,6/25/2021 15:46,138,3,V732706,17,1
52231,5/17/2021 11:28,1037,2,K418200,17,0
52232,5/10/2021 9:47,743,2,E137708,30,0
52233,6/2/2021 9:25,666,2,G727038,0,1
52234,6/23/2021 12:15,1188,3,B971624,5,0
52235,6/15/2021 13:41,567,2,E988252,0,0
52236,6/23/2021 12:38,607,3,A166733,0,0
52237,6/13/2021 12:06,613,2,Y193775,183,0
52238,5/11/2021 14:55,1140,2,V732706,14,0
52239,6/10/2021 10:12,1276,3,K418200,34,0
52240,6/11/2021 11:02,222,2,N470942,25,0
52241,6/29/2021 9:19,1234,3,G586239,0,0
52242,6/30/2021 12:19,656,1,N470942,0,0
52243,6/9/2021 9:32,796,1,V228277,0,0
52244,5/26/2021 9:06,80,3,M855788,1,0
52245,6/19/2021 10:28,855,3,C319958,285,0
52246,6/5/2021 11:16,641,2,J549755,10,0
52247,6/24/2021 14:14,314,1,N470942,0,0
52248,5/16/2021 12:07,868,3,K669566,0,0
52249,5/11/2021 15:25,697,2,E988252,0,0
52250,6/13/2021 8:38,1288,1,N470942,0,0
52251,6/28/2021 12:07,559,2,K669566,0,0
52252,5/25/2021 8:39,474,3,U559430,0,0
52253,6/26/2021 13:24,95,3,H438047,0,0
52254,6/4/2021 13:02,1254,3,X991580,28,0
52255,5/22/2021 10:48,580,1,O856292,0,0
52256,6/29/2021 15:30,643,1,J192194,198,0
52257,5/26/2021 15:52,363,2,G586239,0,0
52258,6/28/2021 15:14,31,3,E243130,19,0
52259,6/23/2021 12:33,400,1,M855788,0,0
52260,6/21/2021 14:26,848,3,K399501,8,0
52261,6/8/2021 13:27,832,1,S564705,14,0
52262,5/30/2021 11:51,1260,3,M855788,10,0
52263,6/9/2021 11:31,395,3,Q921541,29,0
52264,5/8/2021 11:19,31,3,S704443,30,0
52265,6/15/2021 15:59,359,2,L736768,0,0
52266,5/8/2021 14:38,1272,1,V228277,19,0
52267,6/23/2021 12:18,149,3,S704443,0,0
52268,5/26/2021 13:43,41,3,M794992,15,0
52269,5/1/2021 13:05,1094,1,K399501,0,0
52270,6/10/2021 15:53,19,3,T398672,222,0
52271,6/6/2021 15:52,333,3,U641256,16,0
52272,5/13/2021 12:07,767,2,D774655,0,0
52273,6/5/2021 15:28,347,3,K222775,27,0
52274,5/3/2021 9:56,579,3,K273930,0,0
52275,5/8/2021 13:34,947,3,U641256,23,1
52276,6/23/2021 13:34,460,3,G586239,28,0
52277,5/1/2021 14:06,870,3,O856292,2,0
52278,5/30/2021 15:39,654,3,T387561,23,0
52279,5/6/2021 13:34,52,2,T398672,0,0
52280,6/17/2021 14:52,501,3,J173690,0,0
52281,6/28/2021 12:41,1181,2,S564705,11,0
52282,5/11/2021 10:59,392,2,Y193775,16,0
52283,6/4/2021 10:54,75,3,X991580,0,0
52284,6/19/2021 13:11,212,2,J419954,0,0
52285,6/20/2021 15:58,765,3,Y193775,0,0
52286,5/3/2021 13:42,496,2,T387561,0,0
52287,5/29/2021 15:52,656,2,U641256,26,0
52288,6/18/2021 13:32,123,2,J192194,13,0
52289,6/25/2021 9:17,1312,3,G727038,165,0
52290,6/22/2021 15:39,887,1,J632516,5,0
52291,5/23/2021 9:32,25,3,C206355,0,0
52292,6/12/2021 9:18,1149,2,C206355,28,0
52293,6/7/2021 14:17,231,2,K273930,66,0
52294,5/11/2021 10:31,548,1,O362956,0,0
52295,6/17/2021 11:57,1284,3,N119221,1,0
52296,5/14/2021 11:55,486,1,T387561,22,0
52297,6/28/2021 15:09,433,3,X110622,2,0
52298,5/6/2021 10:28,787,3,H438047,22,0
52299,5/18/2021 10:12,233,3,X110622,0,0
52300,5/7/2021 14:12,1244,2,K399501,7,0
52301,5/25/2021 14:29,836,2,S704443,7,0
52302,5/24/2021 8:31,1183,3,S704443,21,0
52303,6/21/2021 8:13,355,2,N119221,0,0
52304,6/14/2021 14:03,163,3,H438047,0,0
52305,6/14/2021 15:50,9,3,C206355,262,0
52306,5/11/2021 13:49,1206,3,J419954,21,0
52307,5/31/2021 13:18,1422,1,M163408,0,0
52308,5/1/2021 9:50,416,1,J549755,13,0
52309,5/12/2021 13:33,1319,3,N772493,69,0
52310,6/13/2021 14:53,874,1,C319958,14,0
52311,5/7/2021 10:15,653,1,P286634,0,0
52312,6/8/2021 9:50,789,3,M163408,0,0
52313,5/21/2021 15:14,309,3,H438047,22,0
52314,6/9/2021 9:17,1264,3,E778362,20,0
52315,5/30/2021 14:35,1238,2,B861430,15,0
52316,5/6/2021 15:24,525,2,F542348,288,0
52317,5/12/2021 14:07,1083,3,O362956,0,0
52318,5/19/2021 8:50,1094,2,J632516,0,0
52319,5/23/2021 8:53,163,3,X110622,28,0
52320,6/25/2021 9:50,1122,2,T387561,0,0
52321,5/28/2021 12:23,1328,1,K399501,4,0
52322,5/23/2021 15:04,757,3,O362956,10,0
52323,6/18/2021 14:39,398,3,P203824,23,1
52324,5/11/2021 11:16,1420,1,K399501,2,0
52325,5/5/2021 10:16,1305,2,T387561,17,0
52326,5/31/2021 11:34,21,3,J419954,12,0
52327,6/22/2021 13:26,1263,2,U641256,24,0
52328,5/31/2021 9:42,1289,3,N470942,44,0
52329,6/15/2021 12:11,212,3,T398672,3,0
52330,6/20/2021 9:26,495,2,E137708,11,0
52331,6/16/2021 13:57,925,3,P286634,0,0
52332,6/8/2021 13:18,108,2,X825147,0,0
52333,6/11/2021 9:44,856,1,K418200,0,0
52334,6/8/2021 13:42,498,3,O362956,14,1
52335,6/1/2021 8:25,801,3,T664783,12,0
52336,6/4/2021 13:43,980,3,B651033,0,0
52337,5/2/2021 12:56,429,3,P203824,27,0
52338,5/16/2021 10:08,107,3,B651033,0,0
52339,6/11/2021 10:49,945,3,V732706,13,0
52340,5/26/2021 9:49,191,2,B861430,301,0
52341,5/27/2021 14:42,567,1,Y193775,7,0
52342,5/5/2021 12:52,382,3,X110622,251,0
52343,6/12/2021 11:57,356,2,F533051,20,0
52344,6/8/2021 9:55,304,1,U641256,0,0
52345,6/18/2021 16:00,1183,3,E778362,16,0
52346,6/17/2021 11:35,735,2,K418200,0,0
52347,6/25/2021 8:33,203,2,J632516,0,0
52348,5/28/2021 13:22,700,1,M855788,0,0
52349,5/17/2021 14:30,199,3,N772493,15,0
52350,5/6/2021 14:46,629,3,S704443,11,0
52351,6/16/2021 11:39,1355,3,A475155,12,0
52352,6/12/2021 9:30,407,2,M855788,7,0
52353,6/21/2021 8:30,1419,3,S274120,0,0
52354,6/20/2021 8:12,679,3,A475155,87,0
52355,6/8/2021 12:36,193,2,T387561,0,0
52356,5/28/2021 12:51,1041,2,J419954,1,0
52357,5/21/2021 10:05,640,1,M855788,0,0
52358,5/4/2021 14:51,476,3,F533051,21,1
52359,6/20/2021 11:54,447,3,D774655,0,1
52360,6/10/2021 9:34,1187,3,E137708,14,0
52361,6/12/2021 15:07,444,3,K915074,0,0
52362,6/6/2021 13:20,300,2,S274120,12,0
52363,5/4/2021 15:05,1374,2,N470942,12,0
52364,6/29/2021 12:01,1249,3,S704443,10,0
52365,6/1/2021 13:44,337,3,J192194,24,0
52366,6/6/2021 13:44,297,2,D411745,0,0
52367,5/21/2021 14:02,156,1,A166733,26,0
52368,5/6/2021 13:04,1240,3,X110622,13,0
52369,6/25/2021 11:26,513,3,X409223,0,0
52370,5/17/2021 15:08,816,2,L736768,19,0
52371,5/15/2021 15:13,548,2,E243130,52,0
52372,6/22/2021 15:34,708,1,E778362,0,0
52373,5/12/2021 15:47,229,2,N772493,0,1
52374,5/23/2021 8:39,1490,1,K418200,20,0
52375,6/25/2021 14:25,1208,2,K222775,40,0
52376,5/27/2021 12:56,414,2,J549755,20,0
52377,6/10/2021 8:25,334,3,A475155,25,0
52378,5/29/2021 10:05,989,3,S274120,7,1
52379,5/10/2021 13:13,1215,3,J419954,8,0
52380,5/15/2021 11:39,39,3,M163408,0,0
52381,6/13/2021 12:02,1488,2,C319958,18,0
52382,5/22/2021 8:46,1182,2,X409223,0,0
52383,5/9/2021 10:45,1446,1,D411745,0,0
52384,6/9/2021 8:38,1345,1,K399501,9,0
52385,5/25/2021 13:46,803,3,V732706,3,0
52386,6/18/2021 11:35,839,1,E778362,0,0
52387,5/3/2021 13:49,1130,3,I992869,1,0
52388,5/20/2021 13:15,1082,3,V828034,15,0
52389,6/11/2021 8:12,1438,1,K669566,0,0
52390,5/27/2021 10:47,764,3,A166733,26,0
52391,6/4/2021 11:44,1196,3,M794992,0,0
52392,6/14/2021 8:31,1302,2,M855788,0,0
52393,6/30/2021 12:46,661,3,N470942,0,0
52394,5/18/2021 14:53,1058,1,D411745,1,0
52395,5/18/2021 9:10,1212,2,J632516,25,0
52396,6/29/2021 11:48,662,3,K915074,0,0
52397,5/17/2021 14:43,906,1,K915074,10,0
52398,6/13/2021 13:42,600,3,T659609,16,0
52399,6/10/2021 15:55,1387,3,X110622,3,1
52400,6/11/2021 14:08,439,3,T664783,0,0
52401,6/12/2021 15:42,1304,3,B971624,24,0
52402,5/12/2021 12:02,205,2,S564705,11,0
52403,5/6/2021 8:22,138,3,N772493,0,0
52404,6/30/2021 14:49,1413,3,D411745,27,0
52405,6/17/2021 12:24,900,2,F533051,30,0
52406,5/25/2021 11:18,1217,2,K399501,191,0
52407,5/19/2021 13:19,1292,3,T398672,78,0
52408,5/26/2021 10:14,818,1,I543040,21,0
52409,6/22/2021 12:06,49,3,Q921541,9,0
52410,5/14/2021 9:18,588,2,P203824,0,0
52411,6/26/2021 8:09,506,2,M163408,28,0
52412,6/26/2021 14:10,1436,3,Q921541,0,0
52413,5/15/2021 8:30,854,2,A475155,23,0
52414,6/7/2021 14:26,795,2,C319958,0,0
52415,6/4/2021 9:29,1380,3,E988252,20,1
52416,6/25/2021 11:33,906,3,S704443,1,0
52417,6/9/2021 8:38,829,1,Y193775,15,0
52418,5/16/2021 10:35,912,2,B651033,27,0
52419,6/1/2021 12:34,1167,1,G727038,17,0
52420,5/4/2021 12:14,588,3,L736768,0,0
52421,5/20/2021 14:22,1419,2,X409223,28,0
52422,5/20/2021 10:27,120,1,J549755,7,0
52423,6/9/2021 15:36,662,1,D774655,8,0
52424,5/2/2021 14:21,341,3,G586239,54,0
52425,6/4/2021 13:51,20,2,I543040,0,0
52426,5/4/2021 14:44,531,3,X991580,0,0
52427,5/13/2021 8:00,469,2,V732706,0,0
52428,5/21/2021 13:04,1118,3,S564705,18,0
52429,6/26/2021 11:10,1200,2,E243130,0,0
52430,6/29/2021 8:34,880,2,U559430,80,0
52431,5/18/2021 14:01,1045,3,P203824,11,0
52432,6/15/2021 9:04,1300,3,M163408,0,1
52433,6/23/2021 13:01,412,3,H438047,0,0
52434,5/17/2021 15:51,1174,3,S564705,0,1
52435,5/9/2021 14:14,1032,3,O362956,0,0
52436,5/29/2021 14:06,1100,3,O362956,26,0
52437,6/11/2021 15:12,139,1,X110622,0,0
52438,5/9/2021 15:14,1095,3,M163408,19,0
52439,5/1/2021 12:21,271,2,N470942,13,1
52440,6/4/2021 9:06,1229,1,V732706,0,0
52441,6/24/2021 14:12,850,2,V828034,4,0
52442,6/9/2021 15:41,425,3,H438047,0,1
52443,5/9/2021 9:02,211,3,K273930,0,1
52444,6/5/2021 14:46,1396,2,X110622,0,0
52445,5/8/2021 8:55,1325,2,I992869,19,0
52446,5/19/2021 14:22,214,3,K418200,21,0
52447,6/24/2021 15:22,1007,3,S564705,2,0
52448,5/26/2021 9:50,720,3,U641256,12,0
52449,5/15/2021 8:51,1128,1,A475155,23,0
52450,5/27/2021 15:30,397,2,J192194,0,0
52451,6/14/2021 12:15,279,3,K222775,0,0
52452,5/24/2021 13:08,1145,1,X409223,0,1
52453,5/27/2021 9:56,366,3,V828034,0,0
52454,6/1/2021 15:50,28,3,D411745,0,0
52455,6/29/2021 11:16,1174,3,X991580,0,0
52456,5/23/2021 9:22,996,3,C319958,22,0
52457,6/24/2021 12:30,1234,3,T398672,270,0
52458,6/10/2021 12:14,490,2,O362956,21,0
52459,6/26/2021 9:32,124,3,I543040,145,0
52460,6/28/2021 8:16,1420,2,U559430,25,0
52461,5/20/2021 11:50,865,2,I281837,2,0
52462,5/22/2021 15:38,926,3,V732706,30,0
52463,5/5/2021 15:27,208,3,E778362,0,1
52464,5/12/2021 9:12,630,2,Q921541,0,0
52465,6/7/2021 13:28,1308,1,T659609,0,0
52466,5/29/2021 12:18,1147,3,N119221,28,0
52467,6/11/2021 10:54,920,3,X409223,9,0
52468,5/4/2021 11:02,1014,3,O362956,9,0
52469,5/21/2021 14:29,1241,3,V828034,11,0
52470,5/20/2021 12:10,599,2,U641256,0,0
52471,5/25/2021 8:59,523,2,J419954,14,0
52472,6/26/2021 8:00,356,2,T398672,4,1
52473,6/20/2021 16:00,171,2,V228277,17,0
52474,5/5/2021 11:13,1266,3,V828034,0,0
52475,5/24/2021 15:53,638,3,E137708,0,0
52476,6/23/2021 10:28,11,3,V732706,0,0
52477,6/21/2021 9:53,68,3,K399501,19,0
52478,6/15/2021 8:19,140,3,K399501,0,0
52479,5/11/2021 8:14,1058,2,K222775,0,0
52480,6/24/2021 13:27,175,3,S274120,8,0
52481,6/14/2021 14:00,313,2,U194381,0,0
52482,6/10/2021 14:05,1248,3,U194381,0,0
52483,5/4/2021 13:42,1076,3,V732706,6,0
52484,5/6/2021 14:42,437,3,K669566,0,0
52485,5/5/2021 12:18,556,3,O856292,8,0
52486,6/17/2021 12:42,555,3,C206355,0,0
52487,5/6/2021 10:18,696,3,N620104,170,0
52488,6/9/2021 12:08,407,1,C206355,0,0
52489,6/17/2021 10:27,1157,3,M163408,0,0
52490,5/22/2021 8:45,1366,2,N772493,0,1
52491,6/22/2021 9:19,656,1,T659609,70,0
52492,5/28/2021 12:05,548,2,I992869,0,0
52493,6/3/2021 12:43,63,3,K399501,1,1
52494,5/18/2021 15:00,89,3,C319958,9,0
52495,6/16/2021 13:23,869,2,B651033,2,1
52496,6/26/2021 12:00,80,3,N470942,8,0
52497,5/29/2021 12:57,1351,1,T664783,2,0
52498,6/28/2021 15:26,1205,3,S564705,0,0
52499,6/15/2021 14:15,739,3,S704443,240,0
52500,6/28/2021 14:43,842,3,J632516,0,0
52501,6/20/2021 8:53,612,2,F533051,0,0
52502,5/3/2021 10:49,725,3,U559430,9,0
52503,5/1/2021 10:20,1319,2,P203824,0,0
52504,5/6/2021 8:58,609,3,E243130,156,0
52505,6/19/2021 8:46,420,1,B971624,3,0
52506,5/12/2021 8:55,545,1,G586239,6,0
52507,6/27/2021 9:34,57,3,K222775,8,0
52508,6/28/2021 13:55,622,3,V228277,22,1
52509,5/10/2021 11:52,711,3,F542348,0,0
52510,5/24/2021 11:00,1194,1,E988252,30,0
52511,5/17/2021 8:43,812,3,X825147,10,0
52512,5/20/2021 13:31,747,3,M794992,18,0
52513,5/25/2021 14:54,109,3,J549755,8,0
52514,5/3/2021 10:56,949,3,T659609,0,0
52515,5/21/2021 8:25,147,2,V732706,27,0
52516,5/30/2021 10:31,730,2,J632516,0,0
52517,6/9/2021 15:09,397,1,K222775,21,0
